"224","212","146","Four-wheel drive","Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV","True","5","5 Speed Automatic","12","E85","16","Automatic transmission","2011 Jeep Grand Cherokee Limited 4x4","Grand Cherokee","2011 Jeep Grand Cherokee","2011","290","260"
"224","212","146","Four-wheel drive","Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs","True","5","5 Speed Automatic","13","Gasoline","19","Automatic transmission","2011 Jeep Grand Cherokee Limited 5.7L 4x4","Grand Cherokee","2011 Jeep Grand Cherokee","2011","360","390"
"224","212","146","Rear-wheel drive","Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV","True","5","5 Speed Automatic","16","Gasoline","23","Automatic transmission","2011 Jeep Grand Cherokee Overland 4x2","Grand Cherokee","2011 Jeep Grand Cherokee","2011","290","260"
"224","212","146","Rear-wheel drive","Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs","True","5","5 Speed Automatic","14","Gasoline","20","Automatic transmission","2011 Jeep Grand Cherokee Overland 5.7L 4x2","Grand Cherokee","2011 Jeep Grand Cherokee","2011","360","390"
"224","212","146","Four-wheel drive","Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV","True","5","5 Speed Automatic","16","Gasoline","22","Automatic transmission","2011 Jeep Grand Cherokee Overland 4x4","Grand Cherokee","2011 Jeep Grand Cherokee","2011","290","260"
"224","212","146","Four-wheel drive","Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs","True","5","5 Speed Automatic","13","Gasoline","19","Automatic transmission","2011 Jeep Grand Cherokee Overland 5.7L 4x4","Grand Cherokee","2011 Jeep Grand Cherokee","2011","360","390"
"224","212","146","Rear-wheel drive","Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV","True","5","5 Speed Automatic","16","Gasoline","23","Automatic transmission","2011 Jeep Grand Cherokee Overland Summit 4x2","Grand Cherokee","2011 Jeep Grand Cherokee","2011","290","260"
"224","212","146","Rear-wheel drive","Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs","True","5","5 Speed Automatic","14","Gasoline","20","Automatic transmission","2011 Jeep Grand Cherokee Overland Summit 5.7L 4x2","Grand Cherokee","2011 Jeep Grand Cherokee","2011","360","390"
"224","212","146","Four-wheel drive","Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV","True","5","5 Speed Automatic","16","Gasoline","22","Automatic transmission","2011 Jeep Grand Cherokee Overland Summit 4x4","Grand Cherokee","2011 Jeep Grand Cherokee","2011","290","260"
"224","212","146","Four-wheel drive","Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs","True","5","5 Speed Automatic","13","Gasoline","19","Automatic transmission","2011 Jeep Grand Cherokee Overland Summit 5.7L 4x4","Grand Cherokee","2011 Jeep Grand Cherokee","2011","360","390"
"224","212","146","Four-wheel drive","Jeep 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV","True","5","5 Speed Automatic","12","E85","16","Automatic transmission","2011 Jeep Grand Cherokee Laredo X 70th Anniversary 4x4","Grand Cherokee","2011 Jeep Grand Cherokee","2011","290","260"
"224","212","146","Four-wheel drive","Jeep 5.7L 8 Cylinder 360 hp 390 ft-lbs","True","5","5 Speed Automatic","13","Gasoline","19","Automatic transmission","2011 Jeep Grand Cherokee Laredo X 70th Anniversary 5.7L 4x4","Grand Cherokee","2011 Jeep Grand Cherokee","2011","360","390"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo","True","5","5 Speed Manual","18","Gasoline","25","Manual transmission","2010 Subaru Impreza WRX Sedan","Subaru","2010 Subaru Impreza WRX Sedan","2010","265","244"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs","True","4","4 Speed Automatic Select Shift","20","Gasoline","26","Automatic transmission","2010 Subaru Impreza Sedan 2.5i AT","Subaru","2010 Subaru Impreza Sedan","2011","170","170"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs","True","5","5 Speed Manual","20","Gasoline","27","Manual transmission","2010 Subaru Impreza Sedan 2.5i","Subaru","2010 Subaru Impreza Sedan","2011","170","170"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs","True","4","4 Speed Automatic Select Shift","20","Gasoline","26","Automatic transmission","2011 Subaru Impreza Sedan 2.5i Premium AT","Subaru","2011 Subaru Impreza Sedan","2011","170","170"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs","True","5","5 Speed Manual","20","Gasoline","27","Manual transmission","2011 Subaru Impreza Sedan 2.5i","Subaru","2011 Subaru Impreza Sedan","2011","170","170"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs","True","5","5 Speed Manual","20","Gasoline","27","Manual transmission","2011 Subaru Impreza Sedan 2.5i Premium","Subaru","2011 Subaru Impreza Sedan","2011","170","170"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs","True","4","4 Speed Automatic Select Shift","20","Gasoline","26","Automatic transmission","2011 Subaru Impreza Sedan 2.5i AT","Subaru","2011 Subaru Impreza Sedan","2011","170","170"
"203","146","212","All-wheel drive","Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs","True","6","6 Speed Automatic Select Shift","15","Gasoline","22","Automatic transmission","2011 Land Rover LR2","Land Rover","2011 Land Rover LR2","2011","230","234"
"203","146","212","All-wheel drive","Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs","True","6","6 Speed Automatic Select Shift","15","Gasoline","22","Automatic transmission","2011 Land Rover LR2 HSE","Land Rover","2011 Land Rover LR2","2011","230","234"
"203","146","212","All-wheel drive","Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs","True","6","6 Speed Automatic Select Shift","15","Gasoline","22","Automatic transmission","2011 Land Rover LR2 HSE LUX","Land Rover","2011 Land Rover LR2","2011","230","234"
"203","146","115","All-wheel drive","Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs","True","6","6 Speed Automatic Select Shift","15","Gasoline","22","Automatic transmission","2010 Land Rover LR2 HSE","Land Rover","2010 Land Rover LR2","2010","230","234"
"252","167","209","Four-wheel drive","Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs","True","6","6 Speed Automatic Select Shift","13","Gasoline","18","Automatic transmission","2011 Land Rover Range Rover Sport HSE","Land Rover","2011 Land Rover Range Rover Sport","2011","375","375"
"252","167","209","Four-wheel drive","Land Rover 5.0 8 Cylinder 510 hp 461 ft-lbs S-Charged","True","6","6 Speed Automatic Select Shift","12","Gasoline","17","Automatic transmission","2011 Land Rover Range Rover Sport Supercharged","Land Rover","2011 Land Rover Range Rover Sport","2011","510","461"
"252","167","209","Four-wheel drive","Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs","True","6","6 Speed Automatic Select Shift","13","Gasoline","18","Automatic transmission","2011 Land Rover Range Rover Sport HSE LUX","Land Rover","2011 Land Rover Range Rover Sport","2011","375","375"
"247","174","140","Four-wheel drive","Land Rover 5.0L 8 Cylinder 375 hp 375 ft-lbs","True","6","6 Speed Automatic Select Shift","13","Gasoline","18","Automatic transmission","2010 Land Rover Range Rover Sport HSE","Land Rover","2010 Land Rover Range Rover Sport","2010","375","375"
"247","174","140","Four-wheel drive","Land Rover 5.0 8 Cylinder 510 hp 461 ft-lbs S-Charged","True","6","6 Speed Automatic Select Shift","12","Gasoline","17","Automatic transmission","2010 Land Rover Range Rover Sport Supercharged","Land Rover","2010 Land Rover Range Rover Sport","2010","510","461"
"252","167","209","Four-wheel drive","Land Rover 5.0 8 Cylinder 510 hp 461 ft-lbs S-Charged","True","6","6 Speed Automatic Select Shift","12","Gasoline","17","Automatic transmission","2011 Land Rover Range Rover Sport Autobiography","Land Rover","2011 Land Rover Range Rover Sport","2011","510","461"
"167","3","102","Rear-wheel drive","Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs","True","6","6 Speed Automatic Select Shift","16","Gasoline","23","Automatic transmission","2011 Jaguar XJ","Jaguar","2011 Jaguar XJ","2011","385","380"
"167","127","102","Rear-wheel drive","Jaguar 5.0L 8 Cylinder 385 hp 380 ft-lbs","True","6","6 Speed Automatic Select Shift","15","Gasoline","22","Automatic transmission","2011 Jaguar XJL","Jaguar","2011 Jaguar XJ","2011","385","380"
"167","3","102","Rear-wheel drive","Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged","True","6","6 Speed Automatic Select Shift","15","Gasoline","21","Automatic transmission","2011 Jaguar XJ Supercharged","Jaguar","2011 Jaguar XJ","2011","470","424"
"167","127","102","Rear-wheel drive","Jaguar 5.0L 8 Cylinder 470 hp 424 ft-lbs S-Charged","True","6","6 Speed Automatic Select Shift","15","Gasoline","21","Automatic transmission","2011 Jaguar XJL Supercharged","Jaguar","2011 Jaguar XJ","2011","470","424"
"167","3","102","Rear-wheel drive","Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged","True","6","6 Speed Automatic Select Shift","15","Gasoline","21","Automatic transmission","2011 Jaguar XJ Supersport","Jaguar","2011 Jaguar XJ","2011","510","461"
"167","127","102","Rear-wheel drive","Jaguar 5.0L 8 Cylinder 510 hp 461 ft-lbs S-Charged","True","6","6 Speed Automatic Select Shift","15","Gasoline","21","Automatic transmission","2011 Jaguar XJL Supersport","Jaguar","2011 Jaguar XJ","2011","510","461"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2012 Chevrolet Malibu 1LS","Chevrolet","2012 Chevrolet Malibu","2012","169","160"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2012 Chevrolet Malibu 1LT","Chevrolet","2012 Chevrolet Malibu","2012","169","160"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2012 Chevrolet Malibu 2LT","Chevrolet","2012 Chevrolet Malibu","2012","169","160"
"170","7","249","Front-wheel drive","Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","26","Automatic transmission","2012 Chevrolet Malibu 3LT","Chevrolet","2012 Chevrolet Malibu","2012","252","251"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2012 Chevrolet Malibu 1LZ","Chevrolet","2012 Chevrolet Malibu","2012","169","160"
"170","7","249","Front-wheel drive","Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","26","Automatic transmission","2012 Chevrolet Malibu 2LZ","Chevrolet","2012 Chevrolet Malibu","2012","252","251"
"144","119","148","Front-wheel drive","Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs","True","6","6 Speed Manual","27","Gasoline","35","Manual transmission","2012 MINI Cooper Clubman","MINI","2012 MINI Clubman","2012","121","114"
"144","119","148","Front-wheel drive","Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs","True","6","6 Speed Automatic Select Shift","27","Gasoline","35","Automatic transmission","2012 MINI Cooper Clubman AT","MINI","2012 MINI Clubman","2012","121","114"
"152","119","148","Front-wheel drive","Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo","True","6","6 Speed Manual","27","Gasoline","35","Manual transmission","2012 MINI Cooper S Clubman","MINI","2012 MINI Clubman","2012","181","177"
"152","119","148","Front-wheel drive","Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo","True","6","6 Speed Automatic Select Shift","26","Gasoline","34","Automatic transmission","2012 MINI Cooper S Clubman AT","MINI","2012 MINI Clubman","2012","181","177"
"152","119","148","Front-wheel drive","MINI 1.6L 4 Cylinder 208 hp 192 ft-lbs Turbo","True","6","6 Speed Manual","25","Gasoline","33","Manual transmission","2012 MINI John Cooper Works Clubman","MINI","2012 MINI Clubman","2012","208","192"
"144","119","148","Front-wheel drive","Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs","True","6","6 Speed Manual","28","Gasoline","35","Manual transmission","2011 MINI Cooper Clubman","MINI","2011 MINI Clubman","2011","121","114"
"144","119","148","Front-wheel drive","Mini 1.6L 4 Cylinder 121 hp 114 ft-lbs","True","6","6 Speed Automatic Select Shift","27","Gasoline","36","Automatic transmission","2011 MINI Cooper Clubman AT","MINI","2011 MINI Clubman","2011","121","114"
"152","119","148","Front-wheel drive","Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo","True","6","6 Speed Manual","27","Gasoline","35","Manual transmission","2011 MINI Cooper S Clubman","MINI","2011 MINI Clubman","2011","181","177"
"152","119","148","Front-wheel drive","Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo","True","6","6 Speed Automatic Select Shift","26","Gasoline","34","Automatic transmission","2011 MINI Cooper S Clubman AT","MINI","2011 MINI Clubman","2011","181","177"
"152","119","148","Front-wheel drive","MINI 1.6L 4 Cylinder 208 hp 192 ft-lbs Turbo","True","6","6 Speed Manual","25","Gasoline","33","Manual transmission","2011 MINI John Cooper Works Clubman","MINI","2011 MINI Clubman","2011","208","192"
"147","99","148","Front-wheel drive","MINI 1.6L 4 Cylinder 118 hp 114 ft-lbs","True","6","6 Speed Manual","28","Gasoline","36","Manual transmission","2010 MINI Cooper Clubman","MINI","2010 MINI Clubman","2010","118","114"
"147","99","148","Front-wheel drive","MINI 1.6L 4 Cylinder 118 hp 114 ft-lbs","True","6","6 Speed Automatic Select Shift","25","Gasoline","33","Automatic transmission","2010 MINI Cooper Clubman AT","MINI","2010 MINI Clubman","2010","118","114"
"152","117","148","Front-wheel drive","MINI 1.6L 4 Cylinder 172 hp 177 ft-lbs Turbo","True","6","6 Speed Manual","26","Gasoline","34","Manual transmission","2010 MINI Cooper S Clubman","MINI","2010 MINI Clubman","2010","172","177"
"152","117","148","Front-wheel drive","MINI 1.6L 4 Cylinder 172 hp 177 ft-lbs Turbo","True","6","6 Speed Automatic Select Shift","24","Gasoline","32","Automatic transmission","2010 MINI Cooper S Clubman AT","MINI","2010 MINI Clubman","2010","172","177"
"152","117","148","Front-wheel drive","MINI 1.6L 4 Cylinder 208 hp 192 ft-lbs Turbo","True","6","6 Speed Manual","25","Gasoline","33","Manual transmission","2010 MINI John Cooper Works Clubman","MINI","2010 MINI Clubman","2010","208","192"
"203","180","113","Rear-wheel drive","Chrysler 3.6L 6 cylinder 292 hp 260 ft-lbs FFV","True","5","5 Speed Automatic Select Shift","18","Gasoline","27","Automatic transmission","2011 Chrysler 300","Chrysler","2011 Chrysler 300","2011","292","260"
"205","180","113","Rear-wheel drive","Chrysler 3.6L 6 cylinder 292 hp 260 ft-lbs FFV","True","5","5 Speed Automatic Select Shift","18","Gasoline","27","Automatic transmission","2011 Chrysler 300 Limited","Chrysler","2011 Chrysler 300","2011","292","260"
"205","180","113","Rear-wheel drive","Chrysler 5.7L 8 cylinder 363 hp 394 ft-lbs","True","5","5 Speed Automatic Select Shift","16","Gasoline","25","Automatic transmission","2011 Chrysler 300C RWD","Chrysler","2011 Chrysler 300","2011","363","394"
"223","180","113","All-wheel drive","Chrysler 5.7L 8 cylinder 363 hp 394 ft-lbs","True","5","5 Speed Automatic Select Shift","15","Gasoline","23","Automatic transmission","2011 Chrysler 300C AWD","Chrysler","2011 Chrysler 300","2011","363","394"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs","True","4","4 Speed Automatic Select Shift","20","Gasoline","26","Automatic transmission","2010 Subaru Impreza Sedan 2.5i Premium AT","Subaru","2010 Subaru Impreza Sedan","2011","170","170"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs","True","5","5 Speed Manual","20","Gasoline","27","Manual transmission","2010 Subaru Impreza Sedan 2.5i Premium","Subaru","2010 Subaru Impreza Sedan","2011","170","170"
"195","227","203","All-wheel drive","Subaru 2.5L 4 cylinder 224 hp 226 ft-lbs Turbo","True","4","4 Speed Automatic Select Shift","19","Gasoline","24","Automatic transmission","2010 Subaru Impreza Sedan 2.5GT","Subaru","2010 Subaru Impreza Sedan","2010","224","226"
"160","62","221","Four-wheel drive","Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs","True","5","5 Speed Manual","22","Gasoline","28","Manual transmission","2011 Jeep Patriot Sport 4x4","Jeep","2011 Jeep Patriot","2011","172","165"
"160","62","221","Four-wheel drive","Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs","True","5","5 Speed Manual","22","Gasoline","28","Manual transmission","2011 Jeep Patriot Latitude 4x4","Jeep","2011 Jeep Patriot","2011","172","165"
"160","62","221","Four-wheel drive","Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs","True","5","5 Speed Manual","22","Gasoline","28","Manual transmission","2011 Jeep Patriot Latitude X 4x4","Jeep","2011 Jeep Patriot","2011","172","165"
"160","62","221","Four-wheel drive","Jeep 2.4L 4 Cylinder 172 hp 165 ft-lbs","True","5","5 Speed Manual","22","Gasoline","28","Manual transmission","2011 Jeep Patriot Latitude X 70th Anniversary 4x4","Jeep","2011 Jeep Patriot","2011","172","165"
"188","31","206","Front-wheel drive","Chrysler 3.6L 6 cylinder 283 hp 260 ft-lbs FFV","True","6","6 Speed Automatic Select Shift","17","E85","25","Automatic transmission","2011 Chrysler Town and Country Touring","Chrysler","2011 Chrysler Town and Country","2011","283","260"
"188","31","206","Front-wheel drive","Chrysler 3.6L 6 cylinder 283 hp 260 ft-lbs FFV","True","6","6 Speed Automatic Select Shift","17","E85","25","Automatic transmission","2011 Chrysler Town and Country Touring-L","Chrysler","2011 Chrysler Town and Country","2011","283","260"
"188","31","206","Front-wheel drive","Chrysler 3.6L 6 cylinder 283 hp 260 ft-lbs FFV","True","6","6 Speed Automatic Select Shift","17","E85","25","Automatic transmission","2011 Chrysler Town and Country Limited","Chrysler","2011 Chrysler Town and Country","2011","283","260"
"214","23","161","Front-wheel drive","Chrysler 3.8L 6 cylinder 197hp 230 ft-lbs","True","6","6 Speed Automatic Select Shift","16","Gasoline","23","Automatic transmission","2010 Chrysler Town and Country LX","Chrysler","2010 Chrysler Town and Country","2010","197","230"
"214","23","161","Front-wheel drive","Chrysler 4.0L 6 cylinder 251hp 259 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","25","Automatic transmission","2010 Chrysler Town and Country Limited","Chrysler","2010 Chrysler Town and Country","2010","251","259"
"214","23","161","Front-wheel drive","Chrysler 3.8L 6 cylinder 197hp 230 ft-lbs","True","6","6 Speed Automatic","16","Gasoline","23","Automatic transmission","2010 Chrysler Town and Country Touring","Chrysler","2010 Chrysler Town and Country","2010","197","230"
"214","23","161","Front-wheel drive","Chrysler 3.8L 6 cylinder 197hp 230 ft-lbs","True","6","6 Speed Automatic Select Shift","16","Gasoline","23","Automatic transmission","2010 Chrysler Town and Country Touring Plus","Chrysler","2010 Chrysler Town and Country","2010","197","230"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2011 Chevrolet Malibu LS","Chevrolet","2011 Chevrolet Malibu","2011","169","160"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2011 Chevrolet Malibu 1LT","Chevrolet","2011 Chevrolet Malibu","2011","169","160"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2011 Chevrolet Malibu 2LT","Chevrolet","2011 Chevrolet Malibu","2011","169","160"
"170","7","249","Front-wheel drive","Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","26","Automatic transmission","2011 Chevrolet Malibu 2LT V6","Chevrolet","2011 Chevrolet Malibu","2011","252","251"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2011 Chevrolet Malibu LTZ","Chevrolet","2011 Chevrolet Malibu","2011","169","160"
"170","7","249","Front-wheel drive","Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","26","Automatic transmission","2011 Chevrolet Malibu LTZ V6","Chevrolet","2011 Chevrolet Malibu","2011","252","251"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","4","4 Speed Automatic","22","Gasoline","30","Automatic transmission","2010 Chevrolet Malibu LS","Chevrolet","2010 Chevrolet Malibu","2010","169","160"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 170 hp 158 ft-lbs FFV","True","4","4 Speed Automatic","22","Gasoline","30","Automatic transmission","2010 Chevrolet Malibu Fleet","Chevrolet","2010 Chevrolet Malibu","2010","170","158"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2010 Chevrolet Malibu 1LT","Chevrolet","2010 Chevrolet Malibu","2010","169","160"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2010 Chevrolet Malibu 2LT","Chevrolet","2010 Chevrolet Malibu","2010","169","160"
"170","7","249","Front-wheel drive","Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","26","Automatic transmission","2010 Chevrolet Malibu 2LT V6","Chevrolet","2010 Chevrolet Malibu","2010","252","251"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 169 hp 160 ft-lbs","True","6","6 Speed Automatic Select Shift","22","Gasoline","33","Automatic transmission","2010 Chevrolet Malibu LTZ","Chevrolet","2010 Chevrolet Malibu","2010","169","160"
"170","7","249","Front-wheel drive","Chevrolet 3.6L 6 Cylinder 252 hp 251 ft-lbs","True","6","6 Speed Automatic Select Shift","17","Gasoline","26","Automatic transmission","2010 Chevrolet Malibu LTZ V6","Chevrolet","2010 Chevrolet Malibu","2010","252","251"
"146","200","183","Rear-wheel drive","Lotus 1.8L 4 Cylinder 240 hp 170 ft-lbs S-charged","True","6","6 Speed Manual","20","Gasoline","26","Manual transmission","2010 Lotus Exige S240","Lotus","2010 Lotus Exige","2010","240","170"
"144","200","191","Rear-wheel drive","Lotus 1.8L 4 Cylinder 240 hp 170 ft-lbs S-charged","True","6","6 Speed Manual","20","Gasoline","26","Manual transmission","2009 Lotus Exige S240","Lotus","2009 Lotus Exige","2009","240","170"
"236","44","198","Front-wheel drive","Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs","True","5","5 Speed Manual","26","Gasoline","35","Manual transmission","2012 Chevrolet Sonic Sedan 1LS","Chevrolet","2012 Chevrolet Sonic Sedan","2012","138","125"
"236","44","198","Front-wheel drive","Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs","True","6","6 Speed Automatic","25","Gasoline","35","Automatic transmission","2012 Chevrolet Sonic Sedan 2LS","Chevrolet","2012 Chevrolet Sonic Sedan","2012","138","125"
"236","44","198","Front-wheel drive","Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs","True","5","5 Speed Manual","26","Gasoline","35","Manual transmission","2012 Chevrolet Sonic Sedan 1LT","Chevrolet","2012 Chevrolet Sonic Sedan","2012","138","125"
"236","44","198","Front-wheel drive","Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs","True","6","6 Speed Automatic","25","Gasoline","35","Automatic transmission","2012 Chevrolet Sonic Sedan 2LT","Chevrolet","2012 Chevrolet Sonic Sedan","2012","138","125"
"236","44","198","Front-wheel drive","Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs","True","5","5 Speed Manual","26","Gasoline","35","Manual transmission","2012 Chevrolet Sonic Sedan 1LZ","Chevrolet","2012 Chevrolet Sonic Sedan","2012","138","125"
"236","44","198","Front-wheel drive","Chevrolet 1.8L 4 Cylinder 138 hp 125 ft-lbs","True","6","6 Speed Automatic","25","Gasoline","35","Automatic transmission","2012 Chevrolet Sonic Sedan 2LZ","Chevrolet","2012 Chevrolet Sonic Sedan","2012","138","125"
"170","7","249","Front-wheel drive","Chevrolet 2.4L 4 Cylinder 164 hp 159 ft-lbs Hybrid","True","4","4 Speed Automatic","26","Gasoline","34","Automatic transmission","2010 Chevrolet Malibu Hybrid Fleet","Chevrolet","2010 Chevrolet Malibu Hybrid","2010","164","159"
"157","233","102","Rear-wheel drive","Maserati 4.2L 8 Cylinder 400 hp 339 ft-lbs","True","6","6 Speed Automatic","12","Gasoline","20","Automatic transmission","2011 Maserati Quattroporte","Maserati","2011 Maserati Quattroporte","2011","400","339"
"157","233","102","Rear-wheel drive","Maserati 4.7L 8 Cylinder 430 hp 361 ft-lbs","True","6","6 Speed Automatic","12","Gasoline","19","Automatic transmission","2011 Maserati Quattroporte S","Maserati","2011 Maserati Quattroporte","2011","430","361"
"142","233","102","Rear-wheel drive","Maserati 4.7L 8 Cylinder 440 hp 361 ft-lbs","True","6","6 Speed Automatic","12","Gasoline","19","Automatic transmission","2011 Maserati Quattroporte Sport GT S","Maserati","2011 Maserati Quattroporte","2011","440","361"
"181","22","206","Four-wheel drive","GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs","True","5","5 Speed Manual","18","Gasoline","24","Manual transmission","2010 GMC Canyon WT 4WD","GMC","2010 GMC Canyon","2010","185","190"
"181","22","206","Four-wheel drive","GMC 2.9L 4 Cylinder 185 hp 190 ft-lbs","True","4","4 Speed Automatic","17","Gasoline","23","Automatic transmission","2010 GMC Canyon WT 4WD AT","GMC","2010 GMC Canyon","2010","185","190"
"181","22","206","Four-wheel drive","GMC 3.7L 5 Cylinder 242 hp 242 ft-lbs","True","4","4 Speed Automatic","17","Gasoline","23","Automatic transmission","2010 GMC Canyon WT 4WD 3.7L","GMC","2010 GMC Canyon","2010","242","242"
"157","233","102","Rear-wheel drive","Maserati 4.2L 8 Cylinder 400 hp 339 ft-lbs","True","6","6 Speed Automatic","12","Gasoline","20","Automatic transmission","2010 Maserati Quattroporte","Maserati","2010 Maserati Quattroporte","2010","400","339"
"157","233","102","Rear-wheel drive","Maserati 4.7L 8 Cylinder 425 hp 361 ft-lbs","True","6","6 Speed Automatic","12","Gasoline","19","Automatic transmission","2010 Maserati Quattroporte S","Maserati","2010 Maserati Quattroporte","2010","425","361"
"157","233","102","Rear-wheel drive","Maserati 4.7L 8 Cylinder 433 hp 361 ft-lbs","True","6","6 Speed Automatic","12","Gasoline","19","Automatic transmission","2010 Maserati Quattroporte Sport GT S","Maserati","2010 Maserati Quattroporte","2010","433","361"
"249","137","184","Four-wheel drive","Honda 3.5L 6 Cylinder 250 hp 247 ft-lbs","True","5","5 Speed Automatic","15","Gasoline","20","Automatic transmission","2011 Honda Ridgeline RT","Honda","2011 Honda Ridgeline","2011","250","247"
